year,word,count
1997,EASE,13
1997,EEL,13
1997,ELSE,13
1997,INRE,13
1997,ONCE,13
1997,ORE,13
1997,SCAR,13
1997,SPA,13
1997,SST,13
1997,TEN,13
1997,USA,13
1997,ADAM,12
1997,ALL,12
1997,ANY,12
1997,ARI,12
1997,DEN,12
1997,ENID,12
1997,ENS,12
1997,ERN,12
1997,ERS,12
1997,ESE,12
1997,ESP,12
1997,ESTE,12
1997,INTO,12
1997,NEAT,12
1997,NEED,12
1997,NET,12
1997,NRA,12
1997,OBOE,12
1997,OVEN,12
1997,RAN,12
1997,SRO,12
1997,STE,12
1997,STIR,12
1997,UTAH,12
1997,AGA,11
1997,AHA,11
1997,AIDA,11
1997,ALEE,11
1997,AMOR,11
1997,ANNA,11
1997,ART,11
1997,ASA,11
1997,COO,11
1997,ECRU,11
1997,EDGE,11
1997,ELIE,11
1997,EVIL,11
1997,IDA,11
1997,IDEA,11
1997,ILE,11
1997,IRA,11
1997,NNE,11
1997,ONES,11
1997,ORA,11
1997,OXEN,11
1997,RAT,11
1997,SEA,11
1997,SSE,11
1997,USED,11
1997,ADD,10
1997,ALAI,10
1997,ALEC,10
1997,ALES,10
1997,ALIT,10
1997,ALMA,10
1997,ALOT,10
1997,ALOU,10
1997,ALP,10
1997,AMI,10
1997,ANA,10
1997,APE,10
1997,ARC,10
1997,ARIA,10
1997,ARTE,10
1997,ASTA,10
1997,BEE,10
1997,EAVE,10
1997,ELAN,10
1997,ELIA,10
1997,ELL,10
1997,ELO,10
1997,ELS,10
1997,ENOS,10
1997,ERLE,10
1997,ETAL,10
1997,ETE,10
1997,EVER,10
1997,EWE,10
1997,GAS,10
1997,ICE,10
1997,INK,10
1997,IRAN,10
1997,IRS,10
1997,ITS,10
1997,LEE,10
1997,NEER,10
1997,OAR,10
1997,OPS,10
1997,ORES,10
1997,ORO,10
1997,OVA,10
1997,OVAL,10
1997,PIE,10
1997,RAE,10
1997,RENE,10
1997,REO,10
1997,RIO,10
1997,RITA,10
1997,SAD,10
1997,SOHO,10
1997,STAR,10
1997,TEEN,10
1997,TEST,10
1997,TREE,10
1997,TRIO,10
1997,ULNA,10
1997,USE,10
1997,ABE,9
1997,ABLE,9
1997,AIR,9
1997,ANEW,9
1997,ARLO,9
1997,ARM,9
1997,ARTS,9
1997,ASEA,9
1997,ASTI,9
1997,AVON,9
1997,AXE,9
1997,DALI,9
1997,DELE,9
1997,EAT,9
1997,EBAN,9
1997,EBB,9
1997,EER,9
1997,ELAL,9
1997,ENDS,9
1997,ENO,9
1997,EPIC,9
1997,ERAS,9
1997,ERIN,9
1997,ESAU,9
1997,ESSE,9
1997,ETTE,9
1997,EVEN,9
1997,HALE,9
1997,HER,9
1997,IAN,9
1997,ILL,9
1997,ITE,9
1997,ITO,9
1997,IVAN,9
1997,LIRA,9
1997,MAR,9
1997,NAT,9
1997,NOR,9
1997,ODER,9
1997,ODOR,9
1997,OGRE,9
1997,OMAR,9
1997,OMIT,9
1997,OTIS,9
1997,PAT,9
1997,PTA,9
1997,RAP,9
1997,RARE,9
1997,RED,9
1997,RENO,9
1997,RNA,9
1997,ROD,9
1997,RTES,9
1997,SAN,9
1997,SARI,9
1997,SENT,9
1997,SSS,9
1997,STAY,9
1997,STEP,9
1997,TAR,9
1997,TARA,9
1997,TEE,9
1997,TIE,9
1997,TNT,9
1997,UNIT,9
1997,USES,9
1997,YES,9
1997,ACT,8
1997,ADA,8
1997,ADEN,8
1997,AFAR,8
1997,AFRO,8
1997,AGES,8
1997,AGO,8
1997,AHOY,8
1997,AID,8
1997,AMP,8
1997,ARCH,8
1997,ARNO,8
1997,ARR,8
1997,ATOM,8
1997,ATOP,8
1997,AVA,8
1997,AVER,8
1997,AWE,8
1997,BALI,8
1997,BELA,8
1997,DAR,8
1997,DATE,8
1997,ECO,8
1997,EDDY,8
1997,ELLE,8
1997,ERGO,8
1997,ERMA,8
1997,ERSE,8
1997,ETC,8
1997,ETON,8
1997,ETTA,8
1997,EXEC,8
1997,HAM,8
1997,HOBO,8
1997,IGOR,8
1997,INA,8
1997,IRAE,8
1997,IRK,8
1997,IRMA,8
1997,LAP,8
1997,LEAH,8
1997,LEI,8
1997,LEO,8
1997,LET,8
1997,LIME,8
1997,LITE,8
1997,LOLA,8
1997,LUAU,8
1997,NOEL,8
1997,OAK,8
1997,ONUS,8
1997,OPAL,8
1997,OREO,8
1997,REAR,8
1997,REDO,8
1997,RENT,8
1997,RIOT,8
1997,ROE,8
1997,SAG,8
1997,SASE,8
1997,SCAT,8
1997,SHE,8
1997,SIT,8
1997,SNIT,8
1997,STAT,8
1997,STER,8
1997,TBAR,8
1997,TRY,8
1997,URI,8
1997,URN,8
1997,USER,8
1997,WEE,8
1997,ABS,7
1997,ACES,7
1997,ACME,7
1997,ALAR,7
1997,ALDA,7
1997,ALTO,7
1997,AMES,7
1997,AND,7
1997,ANNO,7
1997,ANTI,7
1997,APT,7
1997,AQUA,7
1997,ASE,7
1997,AWOL,7
1997,BETA,7
1997,CAN,7
1997,COAT,7
1997,DAIS,7
1997,DAN,7
1997,DAZE,7
1997,DEAN,7
1997,DEAR,7
1997,DEE,7
1997,DRAT,7
1997,EAR,7
1997,EAU,7
1997,EDAM,7
1997,EDIE,7
1997,EDT,7
1997,EEE,7
1997,EEN,7
1997,EKE,7
1997,ELM,7
1997,ELMO,7
1997,EMIT,7
1997,EON,7
1997,EOS,7
1997,EPEE,7
1997,EROS,7
1997,ERRS,7
1997,ERST,7
1997,ETRE,7
1997,ETS,7
1997,EYES,7
1997,GIS,7
1997,GORE,7
1997,HARI,7
1997,HEIR,7
1997,HERO,7
1997,IAM,7
1997,ICED,7
1997,IDI,7
1997,IDOL,7
1997,INE,7
1997,INKY,7
1997,INS,7
1997,IOTA,7
1997,IRON,7
1997,ISLE,7
1997,ISR,7
1997,LAB,7
1997,LAST,7
1997,LATE,7
1997,LEA,7
1997,LESE,7
1997,LIL,7
1997,NATO,7
1997,NEA,7
1997,NEAP,7
1997,NERD,7
1997,NIL,7
1997,NONE,7
1997,NOSE,7
1997,OARS,7
1997,OER,7
1997,OLGA,7
1997,ONER,7
1997,ONO,7
1997,ORCA,7
1997,OTOE,7
1997,OTTO,7
1997,PEAR,7
1997,PER,7
1997,PGA,7
1997,RAH,7
1997,RAID,7
1997,RAM,7
1997,RASP,7
1997,RATS,7
1997,RAW,7
1997,REBA,7
1997,REL,7
1997,REM,7
1997,REP,7
1997,REST,7
1997,ROOT,7
1997,ROSE,7
1997,RULE,7
1997,RYES,7
1997,SARA,7
1997,SCI,7
1997,SEMI,7
1997,SHEA,7
1997,SID,7
1997,SNO,7
1997,SSR,7
1997,STEM,7
1997,STET,7
1997,TAI,7
1997,TALE,7
1997,TERI,7
1997,TESS,7
1997,TETE,7
1997,TIA,7
1997,TIRE,7
1997,TKO,7
1997,TMEN,7
1997,TOLL,7
1997,TONE,7
1997,TORO,7
1997,UPON,7
1997,URIS,7
1997,URNS,7
1997,URSA,7
1997,WIN,7
1998,ANTE,24
1998,ALI,21
1998,ENE,21
1998,ESE,21
1998,OLE,21
1998,AREA,20
1998,ELI,20
1998,ERA,20
1998,ERE,20
1998,ALA,19
1998,ASH,19
1998,ONE,19
1998,ALE,18
1998,ETE,18
1998,ORE,18
1998,SPA,18
1998,AGE,17
1998,ARE,17
1998,ERIN,17
1998,NET,17
1998,YES,17
1998,ACE,16
1998,ANON,16
1998,EAR,16
1998,EASE,16
1998,EAST,16
1998,EDGE,16
1998,ESS,16
1998,ETA,16
1998,NEE,16
1998,ODE,16
1998,EEL,15
1998,ELIA,15
1998,END,15
1998,ERR,15
1998,EVE,15
1998,INTO,15
1998,NOR,15
1998,ODOR,15
1998,ONCE,15
1998,RENE,15
1998,TAR,15
1998,ACRE,14
1998,ADO,14
1998,ALOE,14
1998,ARA,14
1998,ARIA,14
1998,ARID,14
1998,ASIA,14
1998,ATE,14
1998,AVER,14
1998,ELL,14
1998,ELSE,14
1998,ENID,14
1998,ENS,14
1998,ERIE,14
1998,EROS,14
1998,ETAL,14
1998,ETNA,14
1998,ETO,14
1998,ICE,14
1998,IRA,14
1998,IRE,14
1998,LAVA,14
1998,NEED,14
1998,NERO,14
1998,NESS,14
1998,OGRE,14
1998,OREO,14
1998,OVER,14
1998,PRE,14
1998,STEM,14
1998,TEA,14
1998,ACT,13
1998,AGEE,13
1998,APE,13
1998,ASEA,13
1998,EON,13
1998,EST,13
1998,OLIO,13
1998,OWE,13
1998,PTA,13
1998,RAN,13
1998,REST,13
1998,ROE,13
1998,SEA,13
1998,TEN,13
1998,TSAR,13
1998,USE,13
1998,ABLE,12
1998,ACHE,12
1998,ADS,12
1998,ALEC,12
1998,ASHE,12
1998,ASS,12
1998,AVA,12
1998,AWE,12
1998,AXE,12
1998,ELAN,12
1998,ELLE,12
1998,ELS,12
1998,ETS,12
1998,ETTE,12
1998,EWE,12
1998,IDEA,12
1998,ITS,12
1998,OHNO,12
1998,OMAR,12
1998,OSLO,12
1998,REN,12
1998,RNA,12
1998,RYE,12
1998,STAR,12
1998,STY,12
1998,TNT,12
1998,AERO,11
1998,AFAR,11
1998,ALAN,11
1998,ALAR,11
1998,ALL,11
1998,ALPO,11
1998,AMI,11
1998,ANNA,11
1998,ANT,11
1998,ANTI,11
1998,APSE,11
1998,ARC,11
1998,ARTS,11
1998,ECHO,11
1998,EDS,11
1998,ELO,11
1998,ELSA,11
1998,ERRS,11
1998,IDA,11
1998,IDLE,11
1998,IRON,11
1998,ISLE,11
1998,ITO,11
1998,MIA,11
1998,OTOE,11
1998,OTTO,11
1998,RIO,11
1998,SET,11
1998,SHEA,11
1998,SNAP,11
1998,SSS,11
1998,TREE,11
1998,TSE,11
1998,ABET,10
1998,ACID,10
1998,ACME,10
1998,ADD,10
1998,ALAI,10
1998,ANE,10
1998,ARP,10
1998,ASA,10
1998,ATOM,10
1998,EARL,10
1998,EDEN,10
1998,EEN,10
1998,EGO,10
1998,EGOS,10
1998,EMIT,10
1998,IAN,10
1998,IDO,10
1998,INON,10
1998,INRE,10
1998,IRAN,10
1998,IRS,10
1998,ITEM,10
1998,KNEE,10
1998,LEE,10
1998,LSD,10
1998,NED,10
1998,NIL,10
1998,OAR,10
1998,OBIE,10
1998,ONTO,10
1998,ORAL,10
1998,OVAL,10
1998,REAL,10
1998,REED,10
1998,SANE,10
1998,SCAM,10
1998,SIR,10
1998,SOAR,10
1998,SPAR,10
1998,STAT,10
1998,STOW,10
1998,TON,10
1998,ABBA,9
1998,ABE,9
1998,ADE,9
1998,AIDE,9
1998,AINT,9
1998,AIR,9
1998,AIRS,9
1998,ALEX,9
1998,ALIT,9
1998,ALOU,9
1998,ALSO,9
1998,ALTO,9
1998,AMA,9
1998,AMEN,9
1998,ANA,9
1998,AND,9
1998,ANTS,9
1998,ARI,9
1998,ASAP,9
1998,ASIS,9
1998,ASP,9
1998,BAA,9
1998,DOT,9
1998,EARS,9
1998,EAT,9
1998,ECO,9
1998,EDNA,9
1998,EGG,9
1998,EKE,9
1998,ELIS,9
1998,EMS,9
1998,ENOS,9
1998,EPEE,9
1998,ERIC,9
1998,ERLE,9
1998,ERS,9
1998,ERSE,9
1998,ERST,9
1998,ESTE,9
1998,EVAN,9
1998,EVEN,9
1998,GAL,9
1998,GAS,9
1998,IDOL,9
1998,IMPS,9
1998,INE,9
1998,ISEE,9
1998,LIEN,9
1998,NAT,9
1998,NEAR,9
1998,NETS,9
1998,OLEG,9
1998,OMAN,9
1998,ONEA,9
1998,ONES,9
1998,ONUS,9
1998,ORES,9
1998,OTIS,9
1998,PER,9
1998,PIE,9
1998,RARE,9
1998,SCI,9
1998,SOFA,9
1998,SOLE,9
1998,SSE,9
1998,TED,9
1998,TEE,9
1998,TILE,9
1998,TRI,9
1998,ULNA,9
1998,UMA,9
1998,UNO,9
1998,USES,9
1998,UTAH,9
1998,UTES,9
1998,AAA,8
1998,AGRA,8
1998,ALEE,8
1998,AMES,8
1998,AMS,8
1998,ANN,8
1998,APES,8
1998,APR,8
1998,ARES,8
1998,ASK,8
1998,ASST,8
1998,ASTA,8
1998,ATT,8
1998,DEE,8
1998,DEN,8
1998,DOE,8
1998,DOSE,8
1998,ECON,8
1998,EDAM,8
1998,EIRE,8
1998,ELK,8
1998,ELLA,8
1998,ELMO,8
1998,ENDS,8
1998,ESSE,8
1998,EZRA,8
1998,GNAT,8
1998,HEN,8
1998,IDES,8
1998,INCA,8
1998,LESS,8
1998,LIE,8
1998,LIME,8
1998,LIRA,8
1998,MIR,8
1998,NEA,8
1998,NEAT,8
1998,NERD,8
1998,NEST,8
1998,NILE,8
1998,OBOE,8
1998,ODES,8
1998,OKRA,8
1998,OLEO,8
1998,OLLA,8
1998,OMEN,8
1998,ORA,8
1998,ORB,8
1998,ORO,8
1998,ORR,8
1998,OSHA,8
1998,OVEN,8
1998,PAR,8
1998,PEA,8
1998,PRO,8
1998,RAP,8
1998,RATE,8
1998,RAVE,8
1998,REAR,8
1998,RED,8
1998,REDO,8
1998,REL,8
1998,RES,8
1998,RIA,8
1998,SAD,8
1998,SAG,8
1998,SAT,8
1998,SCAR,8
1998,SCAT,8
1998,SEEP,8
1998,SLO,8
1998,SOLO,8
1998,SOU,8
1998,SPAS,8
1998,SRO,8
1998,STAY,8
1998,STEN,8
1998,STET,8
1998,STS,8
1998,TAN,8
1998,TRY,8
1998,UNE,8
1998,UNI,8
1998,URAL,8
1998,URGE,8
1999,ALE,28
1999,ERA,28
1999,ELI,25
1999,OREO,25
1999,AREA,24
1999,ERIE,24
1999,ALOE,20
1999,ESS,20
1999,EDEN,19
1999,END,19
1999,ENOS,19
1999,ERE,19
1999,ORE,19
1999,ARE,17
1999,ESE,17
1999,NEE,17
1999,OLEO,17
1999,SPA,17
1999,ALTO,16
1999,ANON,16
1999,APE,16
1999,ETA,16
1999,ETNA,16
1999,ADO,15
1999,ALI,15
1999,ANT,15
1999,ANTE,15
1999,ARIA,15
1999,ASS,15
1999,ENE,15
1999,IDEA,15
1999,NERD,15
1999,ODE,15
1999,RTE,15
1999,ACE,14
1999,AGO,14
1999,ATE,14
1999,ECO,14
1999,ERRS,14
1999,EVE,14
1999,IDO,14
1999,IOTA,14
1999,IRON,14
1999,ONES,14
1999,RIOT,14
1999,TEE,14
1999,UNIT,14
1999,ABE,13
1999,ABLE,13
1999,ACTS,13
1999,ALAS,13
1999,ANNE,13
1999,ARI,13
1999,AXE,13
1999,DEAR,13
1999,EAT,13
1999,EDS,13
1999,IAN,13
1999,ICE,13
1999,ISEE,13
1999,NEST,13
1999,OBOE,13
1999,OMAR,13
1999,ONCE,13
1999,OVER,13
1999,REDO,13
1999,STAT,13
1999,TAR,13
1999,TIE,13
1999,ACRE,12
1999,ALA,12
1999,APT,12
1999,DEN,12
1999,EAR,12
1999,EASE,12
1999,EDGE,12
1999,EDNA,12
1999,EGO,12
1999,ELSE,12
1999,EPEE,12
1999,ERAS,12
1999,ERLE,12
1999,ESP,12
1999,ETE,12
1999,EVIL,12
1999,EYE,12
1999,IRE,12
1999,ODOR,12
1999,ORAL,12
1999,RCA,12
1999,SETS,12
1999,SON,12
1999,STAR,12
1999,TEN,12
1999,TOT,12
1999,TSE,12
1999,USER,12
1999,ABBA,11
1999,ACT,11
1999,AFAR,11
1999,AGE,11
1999,AHA,11
1999,AMOS,11
1999,ANA,11
1999,ARC,11
1999,ASAP,11
1999,AVON,11
1999,CPR,11
1999,EDIT,11
1999,ELL,11
1999,ENID,11
1999,EON,11
1999,EROS,11
1999,ETTE,11
1999,HALO,11
1999,LEE,11
1999,LIE,11
1999,NNE,11
1999,OGLE,11
1999,OLA,11
1999,OMIT,11
1999,OPEN,11
1999,ORO,11
1999,OTIS,11
1999,OVEN,11
1999,RED,11
1999,RENE,11
1999,RENO,11
1999,ROE,11
1999,SAP,11
1999,SPAN,11
1999,SRA,11
1999,SRO,11
1999,STET,11
1999,STIR,11
1999,TARA,11
1999,TAXI,11
1999,TOE,11
1999,ABET,10
1999,ADEN,10
1999,AGOG,10
1999,ALAN,10
1999,ALEC,10
1999,ALEE,10
1999,ALOT,10
1999,AMP,10
1999,ANAT,10
1999,ART,10
1999,ARTS,10
1999,ASIA,10
1999,ASST,10
1999,ATOP,10
1999,AVE,10
1999,AVER,10
1999,EEE,10
1999,EERO,10
1999,EGAD,10
1999,ERR,10
1999,ERS,10
1999,ETAL,10
1999,GEE,10
1999,GEL,10
1999,IDOL,10
1999,INT,10
1999,IRA,10
1999,LES,10
1999,NCO,10
1999,NERO,10
1999,OAT,10
1999,OER,10
1999,ORR,10
1999,OTTO,10
1999,PERU,10
1999,RAE,10
1999,RAH,10
1999,RAN,10
1999,RAT,10
1999,RES,10
1999,RIO,10
1999,RUE,10
1999,SHE,10
1999,SIRE,10
1999,SLY,10
1999,SRI,10
1999,SST,10
1999,STUN,10
1999,TIRE,10
1999,ABEL,9
1999,ACES,9
1999,ADE,9
1999,ALIT,9
1999,ALSO,9
1999,ANI,9
1999,ANNA,9
1999,ANTI,9
1999,AONE,9
1999,ARA,9
1999,ASH,9
1999,ASPS,9
1999,ATL,9
1999,BSA,9
1999,DNA,9
1999,EARS,9
1999,EAST,9
1999,EEL,9
1999,EEN,9
1999,EER,9
1999,ELK,9
1999,EMU,9
1999,ENS,9
1999,EONS,9
1999,EPA,9
1999,EPIC,9
1999,ERAT,9
1999,ESAU,9
1999,EST,9
1999,ETES,9
1999,ETRE,9
1999,GENE,9
1999,HERO,9
1999,IAGO,9
1999,III,9
1999,ILE,9
1999,INN,9
1999,INTO,9
1999,ION,9
1999,ISLE,9
1999,KNEE,9
1999,LED,9
1999,MAE,9
1999,NAP,9
1999,NEAR,9
1999,NEO,9
1999,NESS,9
1999,NETS,9
1999,OBEY,9
1999,OIL,9
1999,ONE,9
1999,OPAL,9
1999,PEA,9
1999,REAL,9
1999,REDS,9
1999,SAGE,9
1999,SANE,9
1999,SARA,9
1999,SEE,9
1999,SLOE,9
1999,SLUR,9
1999,SPOT,9
1999,SSE,9
1999,SSTS,9
1999,TED,9
1999,TREE,9
1999,TSAR,9
1999,UTAH,9
1999,YEA,9
1999,ACHE,8
1999,AGEE,8
1999,AGES,8
1999,AGRA,8
1999,AIDA,8
1999,ALAI,8
1999,ALES,8
1999,ALL,8
1999,ALS,8
1999,AMEN,8
1999,AMI,8
1999,AMID,8
1999,AND,8
1999,ANEW,8
1999,ASEA,8
1999,ATEE,8
1999,AWE,8
1999,CAR,8
1999,DENS,8
1999,DES,8
1999,DODO,8
1999,ECHO,8
1999,ECRU,8
1999,EDIE,8
1999,EKE,8
1999,ELAN,8
1999,ELBA,8
1999,ERG,8
1999,ERIN,8
1999,ERTE,8
1999,ESSO,8
1999,ETON,8
1999,EURO,8
1999,EVA,8
1999,EVEN,8
1999,EXES,8
1999,GTO,8
1999,HIE,8
1999,ICED,8
1999,IDA,8
1999,IDLE,8
1999,IGOR,8
1999,INE,8
1999,INRE,8
1999,ISM,8
1999,ITS,8
1999,LAM,8
1999,LEA,8
1999,LEN,8
1999,LENS,8
1999,LET,8
1999,MAO,8
1999,MOO,8
1999,NIL,8
1999,NOEL,8
1999,NTH,8
1999,ODES,8
1999,OGRE,8
1999,OMEN,8
1999,ORCA,8
1999,ORES,8
1999,OSS,8
1999,PER,8
1999,RACE,8
1999,RAP,8
1999,REED,8
1999,SAD,8
1999,SAT,8
1999,SCAR,8
1999,SEAT,8
1999,SEND,8
1999,STEM,8
1999,STY,8
1999,SYNE,8
1999,TAE,8
1999,TEA,8
1999,TEND,8
1999,TEST,8
1999,TRA,8
1999,TRAP,8
1999,URN,8
1999,USED,8
2000,ERE,30
2000,ARIA,25
2000,AREA,22
2000,IDEA,21
2000,ORE,20
2000,OREO,20
2000,ALI,19
2000,ALOE,19
2000,ATE,19
2000,ASEA,18
2000,ACE,17
2000,ELI,17
2000,ERR,17
2000,IRE,17
2000,IRON,17
2000,ALE,16
2000,ALEC,16
2000,ISEE,16
2000,ORAL,16
2000,ABEL,15
2000,ANTI,15
2000,ARE,15
2000,ELIA,15
2000,ERIE,15
2000,ESS,15
2000,ETAL,15
2000,ODOR,15
2000,SEE,15
2000,ADA,14
2000,ADE,14
2000,ALES,14
2000,ALIT,14
2000,ANON,14
2000,APE,14
2000,ARAB,14
2000,ART,14
2000,ELS,14
2000,ENDS,14
2000,ESE,14
2000,ETE,14
2000,ETRE,14
2000,IRA,14
2000,LES,14
2000,ODD,14
2000,ODE,14
2000,ONE,14
2000,ALA,13
2000,ANT,13
2000,ARLO,13
2000,ASIS,13
2000,ASS,13
2000,CPA,13
2000,EDEN,13
2000,ENE,13
2000,ERA,13
2000,NET,13
2000,OLD,13
2000,OVA,13
2000,RED,13
2000,RENO,13
2000,RIO,13
2000,RTE,13
2000,SPA,13
2000,SSE,13
2000,STIR,13
2000,TNT,13
2000,UTAH,13
2000,ABLE,12
2000,AHA,12
2000,ALDA,12
2000,ALTO,12
2000,ASIA,12
2000,AURA,12
2000,AVE,12
2000,EAR,12
2000,END,12
2000,EPEE,12
2000,ERLE,12
2000,IGOR,12
2000,IRAN,12
2000,ISLE,12
2000,NEAT,12
2000,OGLE,12
2000,ORR,12
2000,OSLO,12
2000,OTIS,12
2000,STY,12
2000,TAT,12
2000,TEA,12
2000,TSE,12
2000,AERO,11
2000,AGE,11
2000,AIR,11
2000,ALAN,11
2000,AMI,11
2000,ANA,11
2000,ARES,11
2000,ARI,11
2000,ASAP,11
2000,ASH,11
2000,ATL,11
2000,DEN,11
2000,EDGE,11
2000,EDNA,11
2000,EMIR,11
2000,EON,11
2000,EOS,11
2000,ERAS,11
2000,ERG,11
2000,ESP,11
2000,ETAT,11
2000,EVE,11
2000,IDOL,11
2000,ILL,11
2000,INTO,11
2000,IRIS,11
2000,LEER,11
2000,LEO,11
2000,MAR,11
2000,NANA,11
2000,NEST,11
2000,OMIT,11
2000,OTTO,11
2000,RAE,11
2000,SEMI,11
2000,SENT,11
2000,SOAR,11
2000,SST,11
2000,STAR,11
2000,TAO,11
2000,TIE,11
2000,USE,11
2000,UTE,11
2000,ACRE,10
2000,AGAR,10
2000,AMOS,10
2000,AND,10
2000,ANNA,10
2000,ARC,10
2000,ASHE,10
2000,EAT,10
2000,ECHO,10
2000,ELAN,10
2000,ELO,10
2000,ELSE,10
2000,ERIN,10
2000,ERTE,10
2000,EST,10
2000,ETAS,10
2000,ETNA,10
2000,EWE,10
2000,EYE,10
2000,IDO,10
2000,INRE,10
2000,IVAN,10
2000,KNEE,10
2000,LEA,10
2000,LIE,10
2000,NEE,10
2000,NEON,10
2000,OAR,10
2000,OMNI,10
2000,OTT,10
2000,PER,10
2000,PEST,10
2000,PTA,10
2000,REAL,10
2000,RES,10
2000,ROE,10
2000,SASS,10
2000,SET,10
2000,STAT,10
2000,STE,10
2000,TAN,10
2000,TAR,10
2000,TEL,10
2000,TEN,10
2000,TERI,10
2000,TIRE,10
2000,UPS,10
2000,URGE,10
2000,AAA,9
2000,AAH,9
2000,ABBA,9
2000,ADEN,9
2000,AJAR,9
2000,AKIN,9
2000,ALAS,9
2000,ALEE,9
2000,AMP,9
2000,ANTE,9
2000,APSE,9
2000,ARTS,9
2000,ASP,9
2000,EDS,9
2000,ELAL,9
2000,ENOS,9
2000,EROS,9
2000,ETA,9
2000,EVER,9
2000,HAS,9
2000,INON,9
2000,MER,9
2000,NAB,9
2000,NERD,9
2000,NILE,9
2000,NOTE,9
2000,NRA,9
2000,ODES,9
2000,OGRE,9
2000,OLE,9
2000,ONER,9
2000,ORCA,9
2000,OSSA,9
2000,OUT,9
2000,REST,9
2000,SAD,9
2000,SARA,9
2000,SNAP,9
2000,SNO,9
2000,SON,9
2000,SSTS,9
2000,STOP,9
2000,STUN,9
2000,TAXI,9
2000,TOO,9
2000,TOTO,9
2000,TRUE,9
2000,UNIT,9
2000,YEN,9
2000,ABET,8
2000,ACT,8
2000,ADAM,8
2000,ADES,8
2000,ADO,8
2000,AHEM,8
2000,AIDE,8
2000,ALL,8
2000,ALSO,8
2000,AMEN,8
2000,AMOR,8
2000,ANN,8
2000,ANY,8
2000,APOP,8
2000,ARM,8
2000,ARTE,8
2000,ASST,8
2000,ASTI,8
2000,ATIT,8
2000,ATOM,8
2000,AUTO,8
2000,BED,8
2000,CEE,8
2000,DNA,8
2000,DOE,8
2000,DOS,8
2000,EARL,8
2000,EAST,8
2000,ECO,8
2000,ECRU,8
2000,EDIT,8
2000,EGAD,8
2000,ELM,8
2000,EMU,8
2000,ENS,8
2000,EPA,8
2000,EPIC,8
2000,ERAT,8
2000,ERRS,8
2000,ESTE,8
2000,ETON,8
2000,FAR,8
2000,ICE,8
2000,ICON,8
2000,IDLE,8
2000,ILE,8
2000,INE,8
2000,INN,8
2000,ION,8
2000,ISH,8
2000,LABS,8
2000,LEE,8
2000,LEI,8
2000,LENO,8
2000,LET,8
2000,LULU,8
2000,MADE,8
2000,MAIN,8
2000,NEW,8
2000,OAT,8
2000,OBOE,8
2000,OLEO,8
2000,OMAR,8
2000,ONA,8
2000,ONUS,8
2000,OPAL,8
2000,ORA,8
2000,ORES,8
2000,ORO,8
2000,PAR,8
2000,RAH,8
2000,RARE,8
2000,RAT,8
2000,RBI,8
2000,REEL,8
2000,ROI,8
2000,ROLE,8
2000,SAL,8
2000,SANE,8
2000,SARI,8
2000,SCAN,8
2000,SCAR,8
2000,SDI,8
2000,SEEP,8
2000,SERA,8
2000,SHE,8
2000,SLED,8
2000,SPAR,8
2000,STET,8
2000,TALE,8
2000,TED,8
2000,TIS,8
2000,TOE,8
2000,TRA,8
2000,TSAR,8
2000,TTTT,8
2000,UCLA,8
2000,YES,8
2001,AREA,28
2001,ETA,22
2001,ONE,22
2001,ALI,21
2001,ATE,21
2001,ERA,21
2001,ERIE,20
2001,ELI,19
2001,IRE,19
2001,ARES,18
2001,ELSE,18
2001,ESS,18
2001,OLE,18
2001,ADO,17
2001,ANTE,17
2001,ARIA,17
2001,EEL,16
2001,ERE,16
2001,ICE,16
2001,OTTO,16
2001,SPA,16
2001,ALOE,15
2001,AMEN,15
2001,ANT,15
2001,ARE,15
2001,ASIA,15
2001,EON,15
2001,ERIN,15
2001,ESTE,15
2001,EVE,15
2001,ODE,15
2001,OLEO,15
2001,OREO,15
2001,AGE,14
2001,ALAN,14
2001,EAT,14
2001,ESE,14
2001,ESTA,14
2001,ETE,14
2001,ETS,14
2001,IDEA,14
2001,ONTO,14
2001,STAT,14
2001,TREE,14
2001,ABET,13
2001,ABLE,13
2001,AJAR,13
2001,ANTI,13
2001,ARC,13
2001,ASH,13
2001,EDDY,13
2001,ELAN,13
2001,ELO,13
2001,ENID,13
2001,ENS,13
2001,EST,13
2001,ETAL,13
2001,ETON,13
2001,ETRE,13
2001,EVER,13
2001,INRE,13
2001,IRA,13
2001,ISEE,13
2001,LEE,13
2001,ORE,13
2001,STEP,13
2001,TAXI,13
2001,APE,12
2001,APSE,12
2001,EAR,12
2001,EDEN,12
2001,EMIT,12
2001,ENOS,12
2001,ERR,12
2001,EURO,12
2001,LEA,12
2001,LEI,12
2001,NEAT,12
2001,NEE,12
2001,ONCE,12
2001,OPAL,12
2001,ORAL,12
2001,ORES,12
2001,SARI,12
2001,STEW,12
2001,STY,12
2001,TAR,12
2001,TSAR,12
2001,USE,12
2001,ACRE,11
2001,ALA,11
2001,ANA,11
2001,ARLO,11
2001,ASHE,11
2001,EASE,11
2001,ENDS,11
2001,ESP,11
2001,ESSO,11
2001,ETNA,11
2001,HOPI,11
2001,IDOL,11
2001,LAIR,11
2001,NESS,11
2001,OBEY,11
2001,OBOE,11
2001,ONEA,11
2001,ONES,11
2001,ORO,11
2001,PERU,11
2001,REF,11
2001,REO,11
2001,SET,11
2001,SLED,11
